"","Deal Name","Deal Date","Deal Type","Primary Location","Primary Asset Type","Deal Overview","Investors Buyers Firms ","Bought From Sellers Firms ","Asset Regions","Asset Countries","Asset States","Asset Cities","Assets Types","Assets","Buyer Type","Seller Type","Deal Size Usd Mn ","No Of Assets","Total Size Sq Ft ","distance.x","Year_Month","Town","distance","Date","Fed_Rate","Labor_Force","Employment","Unemployment","Unemployment_Rate","HomeValue","Date_Year","Estimate Population 16 years and over","Estimate In labor force","Estimate In labor force!!Civilian labor force","Estimate In labor force Employed","Estimate In labor force Unemployed","Estimate In labor force!!Armed Forces","Estimate Not in labor force","Estimate Civilian labor force","Estimate Females 16 years and over","Estimate Own children under 6 years","Estimate All parents in family in labor force","Estimate Own children 6 to 17 years","Estimate Workers 16 years and over","Estimate Car, truck, or van -- drove alone","Estimate Car, truck, or van -- carpooled","Estimate Public transportation (excluding taxicab)","Estimate Walked","Estimate Other means","Estimate Worked at home","Estimate Mean travel time to work (minutes)","Estimate Civilian employed population 16 years and over","Estimate Management, business, science, and arts occupations","Estimate Service occupations","Estimate Sales and office occupations","Estimate Natural resources, construction, and maintenance occupations","Estimate Production, transportation, and material moving occupations","Estimate Civilian employed population 16 years and over.1","Estimate Agriculture, forestry, fishing and hunting, and mining","Estimate Construction","Estimate Manufacturing","Estimate Wholesale trade","Estimate Retail trade","Estimate Transportation and warehousing, and utilities","Estimate Information","Estimate Finance and insurance, and real estate and rental and leasing","Estimate Professional, scientific, and management, and administrative and waste management services","Estimate Educational services, and health care and social assistance","Estimate Arts, entertainment, and recreation, and accommodation and food services","Estimate Other services, except public administration","Estimate Public administration","Estimate Civilian employed population 16 years and over.2","Estimate Private wage and salary workers","Estimate Government workers","Estimate Self-employed in own not incorporated business workers","Estimate Unpaid family workers","Estimate Total households","Estimate Less than $10,000","Estimate $10,000 to $14,999","Estimate $15,000 to $24,999","Estimate $25,000 to $34,999","Estimate $35,000 to $49,999","Estimate $50,000 to $74,999","Estimate $75,000 to $99,999","Estimate $100,000 to $149,999","Estimate $150,000 to $199,999","Estimate $200,000 or more","Estimate Median household income (dollars)","Estimate Mean household income (dollars)","Estimate With earnings","Estimate With earnings!!Mean earnings (dollars)","Estimate With Social Security","Estimate With Social Security!!Mean Social Security income (dollars)","Estimate With retirement income","Estimate With retirement income!!Mean retirement income (dollars)","Estimate With Supplemental Security Income","Estimate With Supplemental Security Income!!Mean Supplemental Security Income (dollars)","Estimate With cash public assistance income","Estimate With cash public assistance income!!Mean cash public assistance income (dollars)","Estimate With Food Stamp/SNAP benefits in the past 12 months","Estimate Families","Estimate Median family income (dollars)","Estimate Mean family income (dollars)","Estimate Per capita income (dollars)","Estimate Nonfamily households","Estimate Median nonfamily income (dollars)","Estimate Mean nonfamily income (dollars)","Estimate Median earnings for workers (dollars)","Estimate Median earnings for male full-time, year-round workers (dollars)","Estimate Median earnings for female full-time, year-round workers (dollars)","Estimate Civilian noninstitutionalized population","Estimate With health insurance coverage","Estimate With health insurance coverage!!With private health insurance","Estimate With health insurance coverage!!With public coverage","Estimate No health insurance coverage","Estimate Civilian noninstitutionalized population under 18 years","Estimate Civilian noninstitutionalized population 18 to 64 years","Estimate In labor force.1","Estimate In labor force!!Employed","Estimate In labor force With health insurance coverage","Estimate In labor force With health insurance coverage!!With private health insurance","Estimate In labor force With health insurance coverage!!With public coverage","Estimate In labor force No health insurance coverage","Estimate In labor force!!Unemployed","Estimate In labor force With health insurance coverage.1","Estimate In labor force With health insurance coverage!!With private health insurance.1","Estimate In labor force With health insurance coverage!!With public coverage.1","Estimate In labor force No health insurance coverage.1","Estimate Not in labor force.1","Estimate Not in labor force!!With health insurance coverage","Estimate Not in labor force With private health insurance","Estimate Not in labor force With public coverage","Estimate Not in labor force!!No health insurance coverage","Estimate All families","Estimate All families!!With related children under 18 years","Estimate All families With related children under 5 years only","Estimate Married couple families","Estimate Married couple families!!With related children under 18 years","Estimate Married couple families With related children under 5 years only","Estimate Families with female householder, no husband present","Estimate Families with female householder, no husband present!!With related children under 18 years","Estimate Families with female householder, no husband present With related children under 5 years only","Estimate Under 18 years!!Related children under 18 years","Estimate Under 18 years Related children under 5 years","Estimate Under 18 years Related children 5 to 17 years","Opportunity_Zone"
"1646","Station House",2014-10-31,"Single Asset","US","Residential","In October 2014, Veritas Investments acquired Station House from Virtú Investments. The residential property is located in San Francisco, CA, US.","Veritas Investments","Virtu Investments","North America","US","CA","San Francisco","Multi-Family, Residential","Station House","Fund Manager","Fund Manager",21.5,NA,NA,NA,"2014-10","San Francisco",0,2014-10-01,0.09,"2453297","2330801","122496","5",1064485.94076448,"2014","748331","525881","525656","493105","32551","225","222450","525656","367778","43932","30581","65164","480997","164564","34132","163484","53875","31356","33586","31.7","493105","265311","88680","94445","16092","28577","493105","1254","14867","23466","8478","47445","19722","30990","37117","112460","93032","66772","21575","15927","493105","394282","56014","42004","805","353406","21295","20780","25225","18566","30151","44777","37803","64273","33708","56828","85070","119215","283893","126022","82769","16470","40522","27457","25420","9301","8630","5660","15301","162498","100850","141220","51727","190908","68748","97202","49201","73173","62090","847976","787099","618159","239652","60877","114185","613494","501512","469935","434404","398628","41883","35531","31577","23858","14051","10894","7719","111982","98252","59328","44737","13730","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1647","West Ontario Distribution Center",2014-10-31,"Single Asset","US","Industrial","In October 2014, Newcastle Partners sold West Ontario Distribution Center to Peter Lin. The industrial property is located in Ontario, CA, US.","Unidentified Buyer/s","Newcastle Partners","North America","US","CA","Ontario","Industrial, Distribution Warehouse","West Ontario Distribution Center","Other","Fund Manager",8.3,NA,90250,NA,"2014-10","Ontario",0,2014-10-01,0.09,"1927433","1779497","147936","7.7",298747.882426767,"2014","129639","85753","85662","78095","7567","91","43886","85662","67458","13330","8147","30088","76869","56971","12245","1997","1529","988","3139","30.9","78095","18871","13665","20028","7855","17676","78095","656","5737","10226","4321","9840","7130","1432","2513","9697","13901","6235","3203","3204","78095","62017","10437","5208","433","47375","2831","2346","4954","4044","7816","9670","6511","5686","2197","1320","52225","65979","40984","65131","9961","17134","5798","19799","2456","9794","2887","3794","6237","35749","58148","70167","19601","11626","30189","44235","25284","40878","33179","168613","141559","87278","60748","27054","45985","109560","82759","75645","61524","51881","10837","14121","7114","5106","2578","2577","2008","26801","18493","9413","9847","8308","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1648","The Landing at Playa Vista",2014-10-30,"Single Asset","US","Office","In October 2014, Hudson Pacific Properties acquired The Landing at Playa Vista from HighBrook Investors. The office property, formerly known as Marina Corporate Center, is located in Los Angeles, CA, US.","Hudson Pacific Properties","HighBrook Investors","North America","US","CA","Los Angeles","Office, Creative/Loft","The Landing at Playa Vista","Fund Manager","Fund Manager",38,NA,102822,NA,"2014-10","Los Angeles",0,2014-10-01,0.09,"6581477","6101031","480446","7.3",563046.25825881,"2014","3168861","2108160","2107329","1917414","189915","831","1060701","2107329","1601985","286518","179797","528163","1865765","1274181","166249","198488","63501","55977","107369","30.2","1917414","698722","394502","442225","154206","227759","1917414","10130","120726","167879","54941","198121","75748","109684","122694","263209","368833","250163","134285","41001","1917414","1531269","172477","210247","3421","1343084","104136","94456","161722","141565","162251","216170","139071","153470","72493","97750","50544","80620","1112686","81186","289013","15625","127460","25136","94670","9135","55024","4518","136912","805997","55147","89793","29195","537087","39756","63027","26583","38903","38575","3901430","3213899","2035408","1413095","687531","855397","2601134","2003514","1823868","1391665","1190751","227701","432203","179646","118416","63577","58967","61230","597620","461491","245747","234889","136129","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1649","235 Pine Street",2014-10-29,"Single Asset","US","Office","In October 2014, TA Realty, on behalf of its TA Realty Associates VIII fund, sold 235 Pine Street to CBRE Investment Management. The office property is located in San Francisco, CA, US.","CBRE Investment Management","TA Realty","North America","US","CA","San Francisco","Office, CBD Office","235 Pine Street","Fund Manager","Fund Manager",88.8,NA,150159,NA,"2014-10","San Francisco",0,2014-10-01,0.09,"2453297","2330801","122496","5",1064485.94076448,"2014","748331","525881","525656","493105","32551","225","222450","525656","367778","43932","30581","65164","480997","164564","34132","163484","53875","31356","33586","31.7","493105","265311","88680","94445","16092","28577","493105","1254","14867","23466","8478","47445","19722","30990","37117","112460","93032","66772","21575","15927","493105","394282","56014","42004","805","353406","21295","20780","25225","18566","30151","44777","37803","64273","33708","56828","85070","119215","283893","126022","82769","16470","40522","27457","25420","9301","8630","5660","15301","162498","100850","141220","51727","190908","68748","97202","49201","73173","62090","847976","787099","618159","239652","60877","114185","613494","501512","469935","434404","398628","41883","35531","31577","23858","14051","10894","7719","111982","98252","59328","44737","13730","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1650","1400 and 1500 Seaport Boulevard",2014-10-29,"Single Asset","US","Office","In October 2014, DivcoWest, on behalf of its DivcoWest Fund IV, acquired 1400 and 1500 Seaport Boulevard from Shorenstein Properties, on behalf of its Shorenstein Realty Investors Eight fund. The office complex is located in San Francisco, CA, US.","DivcoWest","Shorenstein Properties","North America","US","CA","San Francisco","Office","1400 and 1500 Seaport Boulevard","Fund Manager","Fund Manager",260,NA,447747,NA,"2014-10","San Francisco",0,2014-10-01,0.09,"2453297","2330801","122496","5",1064485.94076448,"2014","748331","525881","525656","493105","32551","225","222450","525656","367778","43932","30581","65164","480997","164564","34132","163484","53875","31356","33586","31.7","493105","265311","88680","94445","16092","28577","493105","1254","14867","23466","8478","47445","19722","30990","37117","112460","93032","66772","21575","15927","493105","394282","56014","42004","805","353406","21295","20780","25225","18566","30151","44777","37803","64273","33708","56828","85070","119215","283893","126022","82769","16470","40522","27457","25420","9301","8630","5660","15301","162498","100850","141220","51727","190908","68748","97202","49201","73173","62090","847976","787099","618159","239652","60877","114185","613494","501512","469935","434404","398628","41883","35531","31577","23858","14051","10894","7719","111982","98252","59328","44737","13730","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1651","The Shops at San Vicente",2014-10-29,"Single Asset","US","Retail","In October 2014, The Festival Companies sold The Shops at San Vicente to an unidentified buyer. The retail property is located in Los Angeles, CA, US.","Unidentified Buyer/s","The Festival Companies","North America","US","CA","Los Angeles","Retail, Shopping Center, Strip Center","The Shops at San Vicente","Other","Fund Manager",4.03,NA,6340,NA,"2014-10","Los Angeles",0,2014-10-01,0.09,"6581477","6101031","480446","7.3",563046.25825881,"2014","3168861","2108160","2107329","1917414","189915","831","1060701","2107329","1601985","286518","179797","528163","1865765","1274181","166249","198488","63501","55977","107369","30.2","1917414","698722","394502","442225","154206","227759","1917414","10130","120726","167879","54941","198121","75748","109684","122694","263209","368833","250163","134285","41001","1917414","1531269","172477","210247","3421","1343084","104136","94456","161722","141565","162251","216170","139071","153470","72493","97750","50544","80620","1112686","81186","289013","15625","127460","25136","94670","9135","55024","4518","136912","805997","55147","89793","29195","537087","39756","63027","26583","38903","38575","3901430","3213899","2035408","1413095","687531","855397","2601134","2003514","1823868","1391665","1190751","227701","432203","179646","118416","63577","58967","61230","597620","461491","245747","234889","136129","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1652","Pacific Shores Center",2014-10-27,"Single Asset","US","Office","In October 2014, Blackstone Group- Real Estate and Starwood Capital Group sold Pacific Shores Center to Alphabet. The office complex is located in San Francisco, CA, US.","Alphabet","Starwood Capital Group, Blackstone Group","North America","US","CA","San Francisco","Office","Pacific Shores Center","Investor","Fund Manager, Fund Manager",585,NA,934200,NA,"2014-10","San Francisco",0,2014-10-01,0.09,"2453297","2330801","122496","5",1064485.94076448,"2014","748331","525881","525656","493105","32551","225","222450","525656","367778","43932","30581","65164","480997","164564","34132","163484","53875","31356","33586","31.7","493105","265311","88680","94445","16092","28577","493105","1254","14867","23466","8478","47445","19722","30990","37117","112460","93032","66772","21575","15927","493105","394282","56014","42004","805","353406","21295","20780","25225","18566","30151","44777","37803","64273","33708","56828","85070","119215","283893","126022","82769","16470","40522","27457","25420","9301","8630","5660","15301","162498","100850","141220","51727","190908","68748","97202","49201","73173","62090","847976","787099","618159","239652","60877","114185","613494","501512","469935","434404","398628","41883","35531","31577","23858","14051","10894","7719","111982","98252","59328","44737","13730","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1653","Oracle Tower",2014-10-27,"Single Asset","US","Office","In October 2014, Manulife Investment Management acquired Oracle Tower from LBA Realty. The office property is located in Irvine, CA, US.","Manulife Investment Management","LBA Realty","North America","US","CA","Irvine","Office, Office - R&D","Oracle Tower","Fund Manager","Fund Manager",94.25,NA,272887,NA,"2014-10","Irvine",0,2014-10-01,0.09,"6581477","6101031","480446","7.3",759992.547812373,"2014","194527","126791","126791","119284","7507","0","67736","126791","103785","20097","9334","39178","116246","92561","7030","1568","4194","1968","8925","24.0","119284","78590","9164","25242","2442","3846","119284","81","2563","14155","5271","9084","2054","4814","12114","24935","28977","8467","4776","1993","119284","97454","14768","7035","27","90513","6928","2159","4281","4454","8041","10694","12421","18266","9659","13610","90743","117039","76161","120988","16643","19471","9187","48938","2895","8541","2197","3935","3284","60468","114422","137125","43412","30045","58447","73472","53128","91308","61055","247920","235159","197588","51537","12761","59672","163039","121008","114106","107943","102816","6090","6163","6902","5677","3715","2348","1225","42031","38606","31816","7839","3425","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",0
"1654","The Crossings at Chino Hills",2014-10-27,"Single Asset","US","Residential","In October 2014, a joint venture between Decron Properties, Force Financial, and Armon Investments acquired The Crossings at Chino Hills from Invesco. The residential complex is located in Chino Hills, CA, US.","Decron Properties, Force Financial, Armon Investments","Invesco","North America","US","CA","Chino Hills","Residential, Multi-Family","Reserve at Chino Hills","Fund Manager","Fund Manager",82.25,NA,300904,NA,"2014-10","Chino Hills",0,2014-10-01,0.09,"6581477","6101031","480446","7.3",525541.250785072,"2014","60127","40814","40814","38277","2537","0","19313","40814","30481","5842","3324","11726","37638","29963","4024","773","150","247","2481","38.8","38277","18829","5301","9978","2430","1739","38277","72","1763","3483","2219","3332","1503","484","3646","4293","10018","4098","948","2418","38277","29051","6758","2334","134","21940","1049","281","751","1035","1882","3688","2342","5241","2783","2888","99601","114963","19597","114749","4231","20302","2613","19430","983","8181","228","5760","288","18087","110717","125030","34365","3853","49961","56027","43311","70194","54726","76882","70853","60195","14144","6029","18644","52128","39879","37342","35319","34123","1939","2023","2537","1788","1459","377","749","12249","9772","7607","2650","2477","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",0
"1655","Natomas Ridge",2014-10-20 01:00:00,"Single Asset","US","Residential","In October 2014, Virtú Investments acquired Natomas Ridge from DWS Group. The residential property is located in Sacramento, CA, US.

Upon acquisition, the asset will be renamed as The Woodlands Apartments.","Virtu Investments","DWS Group","North America","US","CA","Sacramento","Residential, Multi-Family","The Woodlands Apartments","Fund Manager","Fund Manager",62,NA,700364,NA,"2014-10","Sacramento",0,2014-10-01,0.09,"1045403","974399","71004","6.8",266917.132132017,"2014","378284","237122","236430","212022","24408","692","141162","236430","194975","39724","25033","72479","207214","154928","23250","8420","6180","5918","8518","24.2","212022","78411","43923","52338","17065","20285","212022","1398","12928","10242","6078","21023","10872","4229","12102","25853","47765","24068","10913","24551","212022","149365","49596","12616","445","177553","13931","15022","18232","18422","25083","29713","20515","20458","9168","7009","48829","70437","135399","72186","42262","16068","29634","32876","19892","10383","9891","5070","24649","104538","57084","82838","26656","73015","36506","49918","30535","45604","42166","480323","425109","288941","183070","55214","118418","306710","226234","203165","173788","153188","25925","29377","23069","17097","7960","10166","5972","80476","67644","32500","40048","12832","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1656","Research Center Plaza",2014-10-20 01:00:00,"Single Asset","US","Mixed Use","In October 2014, a joint venture between Lincoln Property Company and Artemis Real Estate Partners acquired Research Center Plaza from a joint venture between RCP Funding Corp, Shmael Carlsbad Investors, and Grosvenor. The industrial complex is located in San Diego, CA, US.","Artemis Real Estate Partners","Grosvenor, RCP Funding Corp, Shmael Carlsbad Investors","North America","US","CA","San Diego","Industrial, Flex, R&D, Creative/Loft, Office","Element","Fund Manager","Fund Manager",9.5,NA,NA,NA,"2014-10","San Diego",0,2014-10-01,0.09,"1542625","1448594","94031","6.1",541627.55276173,"2014","1131247","761498","734201","680826","53375","27297","369749","734201","567116","99078","57397","172515","694552","513890","62997","25744","20233","18965","52723","23.7","680826","318131","130129","143293","40004","49269","680826","2561","27356","63008","15351","63746","21856","19787","44420","107700","159834","90990","31253","32964","680826","533093","97930","48740","1063","493446","30377","20600","37206","42982","56567","80507","61888","82627","37391","43301","67799","92389","410306","91760","106121","17151","75646","28419","24273","8985","10466","4685","32294","298302","79751","104769","34727","195144","51178","69374","35462","53742","47048","1346611","1181523","931064","361490","165088","281453","909030","703535","652461","562643","525562","51613","89818","51074","34570","21680","14819","16504","205495","167600","119126","58658","37895","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"1657","Fox Hills Business Park",2014-10-17 01:00:00,"Single Asset","US","Office","In October 2014, a joint venture between Swig Company and Intercontinental Real Estate Corporation, on behalf of its U.S. Real Estate Investment Fund, acquired Fox Hills Business Park from an unidentified seller. The office complex is located in Los Angeles, CA, US.

Upon acquisition, the asset will be renamed as Bristol 61.","Intercontinental Real Estate Corporation, Swig Company","Unidentified Seller/s","North America","US","CA","Los Angeles","Office, Creative/Loft","Bristol 61","Fund Manager, Fund Manager","Other",NA,NA,75300,NA,"2014-10","Los Angeles",0,2014-10-01,0.09,"6581477","6101031","480446","7.3",563046.25825881,"2014","3168861","2108160","2107329","1917414","189915","831","1060701","2107329","1601985","286518","179797","528163","1865765","1274181","166249","198488","63501","55977","107369","30.2","1917414","698722","394502","442225","154206","227759","1917414","10130","120726","167879","54941","198121","75748","109684","122694","263209","368833","250163","134285","41001","1917414","1531269","172477","210247","3421","1343084","104136","94456","161722","141565","162251","216170","139071","153470","72493","97750","50544","80620","1112686","81186","289013","15625","127460","25136","94670","9135","55024","4518","136912","805997","55147","89793","29195","537087","39756","63027","26583","38903","38575","3901430","3213899","2035408","1413095","687531","855397","2601134","2003514","1823868","1391665","1190751","227701","432203","179646","118416","63577","58967","61230","597620","461491","245747","234889","136129","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
